index,passenger_name,born,died,age,age_at_death,gender,marital_status,category,ticket_class,job_group,ticket,cabin,embarked,disembarked,country_of_residence,profession,job,pclass,survived,sibsp,parch,fare,boat,body,countryid2,survived_y_n
2467,Scott Archibald,1870,1912,42,42,Male,Married,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,1108,
2468,Scott Frederick William,1884,1915,28,31,Male,Married,Crew,Engine,,,,Southampton,New York City,England,Greaser,Greaser,,,,,,,,1107,yes
2469,Scott John,1892,1912,20,20,Male,Single,Crew,Victualling,,,,Southampton,,England,Assistant boots steward (1st Class),Assistant boots steward (1st Class),,,,,,,,1106,
2470,Scovell Robert,1857,1912,55,55,Male,Married,Crew,Victualling,,,,Southampton,,England,Saloon Steward (2nd class),Saloon Steward (2nd class),,,,,,,,1109,
2471,Sdycoff Todor,1870,1912,42,42,Male,,Passenger,3rd Class,,349222,,Southampton,,,,,,,,,,,,,
2472,Sedgwick Charles Frederick Waddington,1884,1912,28,28,Male,Married,Passenger,2nd Class,,244361,,Southampton,,England,0,,,,,,,,,1110,
2473,Sedunary Samuel Francis,1887,1912,25,25,Male,Married,Crew,Victualling,,,,Southampton,,England,Second third class steward,Second third class steward,,,,,,,,1111,
2474,Self Albert Charles Edward,1888,1954,24,65,Male,Single,Crew,Engine,,,,Southampton,New York City,England,Fireman,Fireman,,,,,,,,1113,yes
2475,Self Alfred Henry,1872,1912,39,39,Male,Married,Crew,Engine,,,,Southampton,,England,Greaser,Greaser,,,,,,,,1112,
2476,Seman Betros,1902,1912,10,10,Male,,Passenger,3rd Class,,2622,,Cherbourg,,Syria,0,,,,,,,,,1824,
2477,Senior Harry,1881,1937,31,56,Male,Single,Crew,Engine,,,,Southampton,New York City,England,Fireman,Fireman,,,,,,,,1114,yes
546,Serrepla‡ Augusta Jeanne,1881,1928,30,47,Female,,Passenger,1st Class,Servant,113798,,Southampton,New York City,,,,,,,,,,,,yes
2478,Sesia Giacomo,1888,1912,24,24,Male,Single,Crew,A la Carte,,,,Southampton,,England,Waiter,Waiter,,,,,,,,1115,
2635,SÊther Simon Sivertsen,1868,1912,43,43,Male,Married,Passenger,3rd Class,,3101262,,Southampton,,,,,,,,,,,,,
2479,Seward Frederic Kimber,1878,1943,34,65,Male,Married,Passenger,1st Class,,113794,,Southampton,New York City,United States,Lawyer,Lawyer,1,1,0,0,26.55,7,,2057,yes
2480,Seward Wilfred Deable,1887,1963,25,76,Male,Single,Crew,Victualling,,,,Southampton,New York City,England,Chief Pantry Steward (2nd Class),Chief Pantry Steward (2nd Class),,,,,,,,1116,yes
2481,Shannon Andrew John,1876,1912,35,35,Male,Married,Passenger,3rd Class,,370160,,Southampton,,England,Seaman,Seaman,,,,,,,,1117,
2482,Shannon David McKay,1879,1961,33,82,Male,Single,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
2483,Sharp Percival,1882,1912,29,29,Male,Single,Passenger,2nd Class,,244358,,Southampton,,England,0,,,,,,,,,1118,
2484,Shaughnessy Patrick,1886,1912,25,25,Male,Single,Passenger,3rd Class,,370374,,Queenstown,,Ireland,Farm Labourer,Farm Labourer,,,,,,,,1602,
2485,Shaw Andrew,1875,,37,,Male,,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
2486,Shaw Henry,1870,1912,41,41,Male,Single,Crew,Victualling,,,,Southampton,,England,Kitchen Porter,Kitchen Porter,,,,,,,,1120,
2487,Shea John Joseph,1872,1912,39,39,Male,Married,Crew,Victualling,,,,Belfast,,England,Saloon Steward (1st class),Saloon Steward (1st class),,,,,,,,1121,
2488,Shea Thomas,1880,1912,32,32,Male,Single,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,1122,
2489,Sheath Frederick,1892,1934,20,42,Male,,Crew,Engine,,,,Southampton,New York City,England,Trimmer,Trimmer,,,,,,,,1123,yes
2490,Shellard Frederick Blainey,1857,1912,55,55,Male,Married,Passenger,3rd Class,,6212,,Southampton,,England,Painter & Decorator,Painter & Decorator,,,,,,,,1124,
2491,Shelley Imanita Parrish,1887,1954,24,66,Female,Married,Passenger,2nd Class,,230433,,Southampton,New York City,United States,0,,,,,,,,,2058,yes
2492,Shepherd Jonathan,1880,1912,32,32,Male,Single,Crew,Engine,,,,Southampton,,England,Junior Assistant 2nd. Engineer,Junior Assistant 2nd. Engineer,,,,,,,,1125,
2493,Shiers Alfred Charles,1886,1946,25,59,Male,Single,Crew,Engine,,,,Southampton,New York City,England,Fireman,Fireman,,,,,,,,1126,yes
2494,Shih?b Al-Am?r F?ris,1886,1912,26,26,Male,,Passenger,3rd Class,,2631,,Cherbourg,,Syria,General Labourer,General Labourer,,,,,,,,1825,
2495,Shillabeer Charles Frederick,1892,1912,19,19,Male,Single,Crew,Engine,,,,Southampton,,England,Trimmer,Trimmer,,,,,,,,1127,
2496,Shine Ellen,1891,1993,20,101,Female,Single,Passenger,3rd Class,,330968,,Queenstown,New York City,Ireland,0,,,,,,,,,1603,yes
2497,Shorney Charles Joseph,1889,1912,22,22,Male,,Passenger,3rd Class,,374910,,Southampton,,England,Valet,Valet,,,,,,,,1128,
2498,Shulver Christopher Arthur,1883,1922,28,39,Male,,Crew,Engine,,,,Southampton,New York City,England,Fireman,Fireman,,,,,,,,1129,yes
547,Shutes Elizabeth Weed,1871,1949,40,78,Female,Single,Passenger,1st Class,Servant,17582,C125,Southampton,New York City,United States,Governess,Governess,1,1,0,0,153.4625,3,,2059,yes
2499,Siebert Sidney Conrad,1882,1912,29,29,Male,Married,Crew,Victualling,,,,Belfast,,England,Bed Room Steward,Bed Room Steward,,,,,,,,1130,
2503,SilvÈn Lyyli Karoliina,1894,1974,17,79,Female,,Passenger,2nd Class,,250652,,Southampton,New York City,,,,2,1,0,2,13,16,,,yes
2500,Silverthorne Spencer Victor,1876,1964,35,87,Male,Married,Passenger,1st Class,,17475,E24,Southampton,New York City,United States,0,,1,1,0,0,26.2875,5,,2060,yes
2501,Silvey Alice Gray,1872,1958,39,85,Female,Married,Passenger,1st Class,,13507,E44,Cherbourg,New York City,United States,0,,1,1,1,0,55.9,11,,2062,yes
2502,Silvey William Baird,1861,1912,51,51,Male,Married,Passenger,1st Class,,13507,E44,Cherbourg,,United States,Businessman,Businessman,1,0,1,0,55.9,,,2061,
2504,Simmons Andrew George James,1880,1948,31,67,Male,Single,Crew,Victualling,,,,Southampton,New York City,England,Scullion,Scullion,,,,,,,,1131,yes
2505,Simmons Frederick Charles,1887,1912,24,24,Male,Married,Crew,Victualling,,,,Southampton,,England,Saloon Steward,Saloon Steward,,,,,,,,1132,
2506,Simmons John,1872,1912,40,40,Male,Single,Passenger,3rd Class,,392082,,Southampton,,,,,,,,,,,,,
2507,Simmons William Simon Catcott,1875,1912,37,37,Male,Married,Crew,Victualling,,,,Southampton,,England,Passage Cook,Passage Cook,,,,,,,,1133,
2508,Simms William,1874,,38,,Male,,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
2509,Simonius-Blumer Colonel (Oberst) Alfons,1855,1920,56,64,Male,Married,Passenger,1st Class,,13213,A26,Southampton,New York City,Switzerland,Banker,Banker,1,1,0,0,35.5,3,,1771,yes
2510,Simpson John Edward,1875,1912,37,37,Male,Married,Crew,Deck,,,,Southampton,,Ireland,Assistant Surgeon,Assistant Surgeon,,,,,,,,1604,
2511,Sincock Maude,1891,1984,20,93,Female,Single,Passenger,2nd Class,,33112,,Southampton,New York City,England,0,,2,1,0,0,36.75,11,,1135,yes
2512,Sinkkonen Anna,1882,1963,30,81,Female,,Passenger,2nd Class,,250648,,Southampton,New York City,United States,0,,2,1,0,0,13,10,,2063,yes
2513,Siraganian Arsen,1890,1912,22,22,Male,,Passenger,3rd Class,,2669,,Cherbourg,,Turkey,Farmer,Farmer,,,,,,,,1843,
2514,Sirota Morris,1892,1912,19,19,Male,,Passenger,3rd Class,,392092,,Southampton,,England,Tailor,Tailor,,,,,,,,1136,
2516,Sivi? Husein,1872,1912,40,40,Male,Married,Passenger,3rd Class,,349251,,Southampton,,Bosnia [Austria-Hungary],General Labourer,General Labourer,,,,,,,,34,
2515,Sivier William,1888,1912,23,23,Male,Single,Crew,Victualling,,,,Southampton,,England,Steward (3rd Class),Steward (3rd Class),,,,,,,,1137,
2517,Sivola Antti Wilhelm,1891,1912,21,21,Male,,Passenger,3rd Class,,3101280,,Southampton,,United States,General Labourer,General Labourer,3,0,0,0,7.925,,,2064,
2518,Sjˆblom Anna Sofia,1894,1975,18,81,Female,Single,Passenger,3rd Class,,3101265,D-O134,Southampton,New York City,,,,3,1,0,0,7.4958,16,,,yes
2519,Sjˆstedt Ernst Adolf,1852,1912,59,59,Male,Married,Passenger,2nd Class,,237442,,Southampton,,Sweden,0,,2,0,0,0,13.5,,,1742,
2520,Skeates William,1889,1912,23,23,Male,Married,Crew,Engine,,,,Southampton,,England,Trimmer,Trimmer,,,,,,,,1138,
2521,Skinner Edward,1871,1912,41,41,Male,Single,Crew,Victualling,,,,Belfast,,England,Saloon Steward (1st class),Saloon Steward (1st class),,,,,,,,1139,
2522,Skoog Anna Bernhardina,1868,1912,43,43,Female,Married,Passenger,3rd Class,,347088,,Southampton,,Sweden,0,,,,,,,,,1744,
2523,Skoog Harald,1906,1912,5,5,Male,,Passenger,3rd Class,,347088,,Southampton,,Sweden,0,,,,,,,,,1746,
2524,Skoog Karl Thorsten,1900,1912,11,11,Male,,Passenger,3rd Class,,347088,,Southampton,,Sweden,0,,,,,,,,,1745,
2525,Skoog Mabel,1902,1912,9,9,Female,,Passenger,3rd Class,,347088,,Southampton,,Sweden,0,,3,0,3,2,27.9,,,1747,
2526,Skoog Margit Elizabeth,1910,1912,2,2,Female,,Passenger,3rd Class,,347088,,Southampton,,Sweden,0,,3,0,3,2,27.9,,,1748,
2527,Skoog Wilhelm Johansson,1872,1912,40,40,Male,Married,Passenger,3rd Class,,347088,,Southampton,,Sweden,General Labourer,General Labourer,3,0,1,4,27.9,,,1743,
2528,Slabenoff Petco,1870,1912,42,42,Male,,Passenger,3rd Class,,349214,,Southampton,,,,,,,,,,,,,
2529,Slayter Hilda Mary,1882,1965,30,83,Female,Engaged,Passenger,2nd Class,,234818,,Queenstown,New York City,Canada,0,,2,1,0,0,12.35,13,,87,yes
2530,Slemen Richard James,1876,1912,35,35,Male,Single,Passenger,2nd Class,,28206,,Southampton,,England,Journeyman carpenter,Journeyman carpenter,2,0,0,0,10.5,,,1143,
2531,Slight Harry John,1878,1912,33,33,Male,Married,Crew,Victualling,,,,Southampton,,England,3rd Class Steward,3rd Class Steward,,,,,,,,1144,
2532,Slight William Henry James,1875,1912,36,36,Male,Widowed,Crew,Victualling,,,,Belfast,,England,Larder Cook,Larder Cook,,,,,,,,1145,
2533,Sloan Mary Jane,1866,1953,45,86,Female,Single,Crew,Victualling,,,,Southampton,New York City,Ireland,Stewardess,Stewardess,,,,,,,,1605,yes
2534,Sloan Peter,1881,1912,31,31,Male,Married,Crew,Engine,,,,Belfast,,England,Chief Electrician,Chief Electrician,,,,,,,,1146,
2535,Sloan Thomas,,,,,Male,,Crew,Deck,,,,Belfast,Southampton,,,,,,,,,,,,
2536,Slocombe Maude Louise,1881,1967,30,85,Female,Married,Crew,Victualling,,,,Southampton,New York City,England,Turkish Bath Stewardess,Turkish Bath Stewardess,,,,,,,,1147,yes
2537,Slocovski Selman Francis,1892,1912,20,20,Male,,Passenger,3rd Class,,392086,,Southampton,,England,Merchant,Merchant,,,,,,,,1148,
2538,Sloper William Thompson,1883,1955,28,71,Male,Single,Passenger,1st Class,,113788,,Southampton,New York City,United States,Stockbroker,Stockbroker,1,1,0,0,35.5,7,,2065,yes
2539,Small William McMillan,1870,1912,42,42,Male,Married,Crew,Engine,,,,Southampton,,England,Leading Fireman,Leading Fireman,,,,,,,,1149,
2540,Smart John Montgomery,1856,1912,56,56,Male,Single,Passenger,1st Class,,113792,,Southampton,,England,0,,1,0,0,0,26.55,,,1150,
2541,Smiljani? Mile,1875,1912,37,37,Male,Married,Passenger,3rd Class,,315037,,Southampton,,Croatia [Austria-Hungary],Farm Labourer,Farm Labourer,,,,,,,,128,
2542,Smillie John Downing,1883,1912,28,28,Male,Single,Crew,Victualling,,,,Belfast,,England,Saloon Steward,Saloon Steward,,,,,,,,1151,
2543,Smith Charles Edwin,1872,1912,38,38,Male,Married,Crew,Victualling,,,,Southampton,,England,2nd Class Bedroom Steward,2nd Class Bedroom Steward,,,,,,,,1155,
2544,Smith Charles Henry James,1867,1912,45,45,Male,Married,Crew,Victualling,,,,Southampton,,England,Kitchen Porter,Kitchen Porter,,,,,,,,1154,
575,Smith Edward John,1850,1912,62,62,Male,Married,Crew,Deck,Titanic Officers,,,Southampton,,England,Master,Master,,,,,,,,1159,
2545,Smith Ernest George,1885,1912,27,27,Male,Single,Crew,Engine,,,,Southampton,,England,Trimmer,Trimmer,,,,,,,,1161,
2546,Smith James Clinch,1856,1912,56,56,Male,Married,Passenger,1st Class,,17764,A7,Cherbourg,,France,Military,Military,1,0,0,0,30.6958,,,1432,
2547,Smith James Muil,1873,1912,39,39,Male,Married,Crew,Engine,,,,Belfast,,England,Junior 4th. Engineer,Junior 4th. Engineer,,,,,,,,1162,
2548,Smith James William,1887,1912,24,24,Male,Single,Crew,Victualling,,,,Southampton,,England,Assistant baker,Assistant baker,1,0,1,0,60,,,1156,
507,Smith John Richard Jago,1877,1912,35,35,Male,Engaged,Crew,Victualling,Postal Clerk,,,Southampton,,,,,,,,,,,,,
2549,Smith Joseph,1887,,25,,Male,,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
2550,Smith Kate Elizabeth,1866,1947,45,80,Female,Single,Crew,Victualling,,,,Southampton,New York City,England,Stewardess,Stewardess,,,,,,,,1157,yes
2551,Smith Lucian Philip,1887,1912,24,24,Male,Married,Passenger,1st Class,,13695,C31,Cherbourg,,United States,0,,,,,,,,,2066,
2552,Smith Marion,1863,1940,49,77,Female,Single,Passenger,2nd Class,,31418,,Southampton,New York City,England,0,,2,1,0,0,13,9,,1153,yes
2553,Smith Mary Eloise,1893,1940,18,46,Female,Married,Passenger,1st Class,,13695,C31,Cherbourg,New York City,United States,0,,1,1,1,0,60,6,,2067,yes
2554,Smith Reginald George,1879,1912,33,33,Male,Single,Crew,Victualling,,,,Southampton,,England,Saloon Steward (1st class),Saloon Steward (1st class),,,,,,,,1158,
2555,Smith Richard William,1854,1912,57,57,Male,Single,Passenger,1st Class,,113056,A19,Southampton,,England,0,,1,0,0,0,26,,,1152,
2556,Smith Walter,1868,1932,44,64,Male,Single,Crew,Deck,,,,Belfast,Southampton,,,,,,,,,,,,
2557,Smith William,1886,1912,26,26,Male,Single,Crew,Deck,,,,Southampton,,England,Seaman,Seaman,,,,,,,,1160,
2558,Smither Harry James,1889,1912,22,22,Male,Married,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,1163,
2559,Smyth John Patrick,1877,,35,,Male,Married,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
2560,Smyth Julia,1893,1977,18,83,Female,Single,Passenger,3rd Class,,335432,,Queenstown,New York City,Ireland,0,,,,,,,,,1607,yes
2561,Smyth Thomas,1886,1912,26,26,Male,Single,Passenger,3rd Class,,384461,,Queenstown,,Ireland,0,,,,,,,,,1606,
2562,Snape Lucy Violet,1890,1912,22,22,Female,Widowed,Crew,Victualling,,,,Southampton,,England,Stewardess,Stewardess,,,,,,,,1164,
2563,Snellgrove George,1871,1912,41,41,Male,Married,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,1165,
2564,Snook William Henry,1886,1912,25,25,Male,Single,Crew,Engine,,,,Southampton,,England,Trimmer,Trimmer,,,,,,,,1166,
2565,Snow Eustace Philip,1890,1966,21,75,Male,Single,Crew,Engine,,,,Southampton,New York City,England,Trimmer,Trimmer,,,,,,,,1167,yes
2566,Snyder John Pillsbury,1888,1959,24,71,Male,Married,Passenger,1st Class,,21228,B45,Southampton,New York City,United States,0,,1,1,1,0,82.2667,7,,2068,yes
2567,Snyder Nelle,1889,1983,23,94,Female,Married,Passenger,1st Class,,21228,B45,Southampton,New York City,United States,0,,1,1,1,0,82.2667,7,,2069,yes
2568,Sobey Samuel James Hayden,1886,1912,25,25,Male,Single,Passenger,2nd Class,,29178,,Southampton,,England,Quarryman,Quarryman,2,0,0,0,13,,,1168,
2569,Somerton Francis William,1881,1912,30,30,Male,Married,Passenger,3rd Class,,18509,,Southampton,,England,0,,3,0,0,0,8.05,,,1169,
2570,Sparkman Henry William,1876,1947,36,71,Male,Married,Crew,Engine,,,,Southampton,New York City,England,Fireman,Fireman,,,,,,,,1170,yes
2571,Spector Woolf,1889,1912,23,23,Male,Single,Passenger,3rd Class,,3236,,Southampton,,England,Cabinet Maker,Cabinet Maker,,,,,,,,1171,
2572,Spedden Frederic Oakley,1867,1947,45,80,Male,Married,Passenger,1st Class,,16966,E34,Cherbourg,New York City,United States,0,,1,1,1,1,134.5,3,,2070,yes
2573,Spedden Margaretta Corning,1872,1950,39,77,Female,Married,Passenger,1st Class,,16966,E34,Cherbourg,New York City,United States,0,,,,,,,,,2071,yes
2574,Spedden Robert Douglas,1905,1915,6,9,Male,,Passenger,1st Class,,16966,E40,Cherbourg,New York City,United States,0,,1,1,0,2,134.5,3,,2072,yes
2575,Spencer Marie Eugenie,1864,1913,48,49,Female,Married,Passenger,1st Class,,17569,B78,Cherbourg,New York City,United States,0,,,,,,,,,2074,yes
2576,Spencer William Augustus,1855,1912,57,57,Male,Married,Passenger,1st Class,,17569,B78,Cherbourg,,United States,0,,1,0,1,0,146.5208,,,2073,
2577,Spinner Henry John,1880,1912,31,31,Male,Married,Passenger,3rd Class,,369943,,Southampton,,England,Glove Cutter,Glove Cutter,,,,,,,,1172,
2620,St‰helin-Maeglin Max,1880,1968,32,88,Male,,Passenger,1st Class,,13214,B50,Southampton,New York City,,,,1,1,0,0,30.5,3,,,yes
2578,Stagg John Henry,1873,1912,38,38,Male,Married,Crew,Victualling,,,,Southampton,,England,Saloon Steward,Saloon Steward,,,,,,,,1173,
2579,Stanbrook  Augustus George,1881,1912,31,31,Male,Single,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,1174,
2580,Staneff Ivan,1889,1912,23,23,Male,,Passenger,3rd Class,,349208,,Southampton,,Bulgaria,General Labourer,General Labourer,,,,,,,,48,
2581,Stankovi? Ivan,1879,1912,33,33,Male,Single,Passenger,3rd Class,,349239,,Cherbourg,,Croatia [Austria-Hungary],General Labourer,General Labourer,,,,,,,,129,
2582,Stanley Amy Zillah Elsie,1888,1955,24,67,Female,,Passenger,3rd Class,,2314,,Southampton,New York City,England,Servant,Servant,,,,,,,,1175,yes
2583,Stanley Rowland Edwin,1890,1912,22,22,Male,Single,Passenger,3rd Class,,45380,,Southampton,,England,Porter,Porter,,,,,,,,1176,
2584,Stanton Samuel Ward,1870,1912,42,42,Male,Married,Passenger,2nd Class,,237734,,Cherbourg,,United States,Artist,Artist,,,,,,,,2075,
2585,Stap Sarah Agnes,1864,1937,47,72,Female,Single,Crew,Victualling,,,,Southampton,New York City,England,Stewardess,Stewardess,,,,,,,,1177,yes
2586,Starkey Henry,1864,1939,48,75,Male,,Crew,Deck,,,,Belfast,Southampton,,,,,,,,,,,,
2587,Stead William Thomas,1849,1912,62,62,Male,Married,Passenger,1st Class,,113514,C87 ?,Southampton,,England,Journalist,Journalist,1,0,0,0,26.55,,,1178,
2588,Stebbings Sydney Frederick,1876,1912,36,36,Male,Married,Crew,Victualling,,,,Belfast,,England,Chief Boots Steward (1st Class),Chief Boots Steward (1st Class),,,,,,,,1179,
565,Steel Robert Edward,1882,1912,30,30,Male,Single,Crew,Engine,Substitute Crew,,,Southampton,,,,,,,,,,,,,
2589,Stengel Annie May,1868,1956,43,87,Female,Married,Passenger,1st Class,,11778,C116,Cherbourg,New York City,United States,0,,1,1,1,0,55.4417,5,,2077,yes
2590,Stengel Charles Emil Henry,1857,1914,54,56,Male,Married,Passenger,1st Class,,11778,C116,Cherbourg,New York City,United States,Businessman,Businessman,1,1,1,0,55.4417,1,,2076,yes
2591,Stephenson Martha,1860,1934,52,74,Female,,Passenger,1st Class,,36947,D20,Cherbourg,New York City,France,0,,1,1,1,0,78.2667,4,,1433,yes
2592,Stevenson Andrew,1884,,28,,Male,,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
2593,Stevenson James,1866,1919,46,52,Male,Married,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
2594,Stevenson John,1863,,49,,Male,,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
2595,Stewart Albert Ankeny,1848,1912,64,64,Male,Married,Passenger,1st Class,,17605,,Cherbourg,,United States,Businessman,Businessman,,,,,,,,2078,
2596,Stewart John,1883,1946,28,62,Male,Married,Crew,Victualling,,,,Belfast,New York City,England,Verandah Steward,Verandah Steward,,,,,,,,1180,yes
2597,Stewart John Francis Croker,1881,1963,30,81,Male,Married,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
2598,Stewart Matthew,1887,,25,,Male,,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
2599,Stocker Henry Dorey,1892,1912,20,20,Male,Single,Crew,Engine,,,,Southampton,,England,Trimmer,Trimmer,,,,,,,,1181,
2600,Stokes Philip Joseph,1887,1912,24,24,Male,,Passenger,2nd Class,,13540,,Southampton,,England,Bricklayer,Bricklayer,,,,,,,,1182,
2601,Stone Edmund,1879,1912,33,33,Male,Married,Crew,Victualling,,,,Southampton,,England,1st Class Bedroom Steward,1st Class Bedroom Steward,,,,,,,,1183,
2602,Stone Edward Thomas,1882,1912,29,29,Male,Married,Crew,Victualling,,,,Southampton,,England,Bedroom Steward (2nd class),Bedroom Steward (2nd class),,,,,,,,1184,
2603,Stone Martha Evelyn,1851,1924,61,73,Female,Widowed,Passenger,1st Class,,113572,B28,Southampton,New York City,United States,0,,,,,,,,,2079,yes
2604,Storey Thomas,1853,1912,59,59,Male,Single,Passenger,3rd Class,,370160,,Southampton,,England,Seaman,Seaman,,,,,,,,1185,
2605,Stoytcheff Ilia,1893,1912,19,19,Male,,Passenger,3rd Class,,349205,,Southampton,,Bulgaria,General Labourer,General Labourer,3,0,0,0,7.8958,,,49,
2616,Strˆm Elna Matilda,1882,1912,29,29,Female,Married,Passenger,3rd Class,,347054,G6,Southampton,,,,,,,,,,,,,
2617,Strˆm Telma Matilda,1909,1912,2,2,Female,,Passenger,3rd Class,,347054,G6,Southampton,,,,,,,,,,,,,
2606,Strandberg Ida Sofia,1889,1912,22,22,Female,,Passenger,3rd Class,,7553,,Southampton,,Finland,0,,3,0,0,0,9.8375,,,1399,
2607,StrandÈn Juho Niilosson,1881,1943,30,62,Male,Single,Passenger,3rd Class,,3101288,,Southampton,New York City,,,,3,1,0,0,7.925,9,,,yes
2608,Strange Samuel,1872,1916,40,44,Male,Married,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
2609,Straus Isidor,1845,1912,67,67,Male,Married,Passenger,1st Class,,17483,C55,Southampton,,United States,Businessman,Businessman,1,0,1,0,221.7792,,96,2080,
2610,Straus Rosalie Ida,1849,1912,63,63,Female,Married,Passenger,1st Class,,17483,C55,Southampton,,United States,0,,1,0,1,0,221.7792,,,2081,
2611,Street Thomas Albert,1887,1964,25,76,Male,Single,Crew,Engine,,,,Southampton,New York City,England,Fireman,Fireman,,,,,,,,1186,yes
2612,Strili? Ivan,1885,1912,26,26,Male,Married,Passenger,3rd Class,,315083,,Southampton,,Croatia [Austria-Hungary],Farmer,Farmer,,,,,,,,130,
2613,Stroud Edward Alfred Orlando,1893,1912,19,19,Male,Single,Crew,Victualling,,,,Southampton,,England,Saloon Steward (2nd class),Saloon Steward (2nd class),,,,,,,,1187,
2614,Stroud Harry John,1876,1912,35,35,Male,Single,Crew,Victualling,,,,Southampton,,England,Saloon Steward,Saloon Steward,,,,,,,,1188,
2615,Strugnell John Herbert,1878,1912,34,34,Male,Single,Crew,Victualling,,,,Belfast,,England,Saloon Steward (1st class),Saloon Steward (1st class),,,,,,,,1189,
2618,Stubbings Harry Robert,1881,1912,31,31,Male,Single,Crew,Victualling,,,,Belfast,,England,2nd. Class Cook,2nd. Class Cook,,,,,,,,1190,
2619,Stubbs James Henry,1884,1912,28,28,Male,Single,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,1191,
2621,Sunderland Victor Francis,1892,1973,20,81,Male,Single,Passenger,3rd Class,,392089,,Southampton,New York City,England,Farmer,Farmer,,,,,,,,1192,yes
2622,Sundman Johan Julian,1867,1920,45,52,Male,Married,Passenger,3rd Class,,3101269,,Southampton,New York City,Finland,0,,,,,,,,,1401,yes
2623,Sutehall Henry,1886,1912,25,25,Male,Engaged,Passenger,3rd Class,,392076,,Southampton,,England,Coach Trimmer,Coach Trimmer,3,0,0,0,7.05,,,1193,
2624,Sutton Frederick,1850,1912,61,61,Male,Married,Passenger,1st Class,,36963,D50,Southampton,,United States,Property Developer / Real Estate,Property Developer / Real Estate,1,0,0,0,32.3208,,46,2082,
2625,Svensson Johan,1837,1912,74,74,Male,Widowed,Passenger,3rd Class,,347060,,Southampton,,Sweden,0,,3,0,0,0,7.775,,,1752,
2626,Svensson Johan Cervin,1898,1981,14,83,Male,,Passenger,3rd Class,,7538,,Southampton,New York City,Sweden,0,,3,1,0,0,9.225,13,,1753,yes
2627,Svensson Olof,1887,1912,24,24,Male,,Passenger,3rd Class,,350035,,Southampton,,Sweden,Farmer,Farmer,3,0,0,0,7.7958,,,1751,
2628,Swan William,1864,1912,48,48,Male,Married,Crew,Victualling,,,,Belfast,,England,1st Class Bedroom Steward,1st Class Bedroom Steward,,,,,,,,1194,
548,Swane George,1892,1912,19,19,Male,Single,Passenger,2nd Class,Servant,248734,F?,Southampton,,England,Chauffeur,Chauffeur,,,,,,,,1195,
2629,Swarbrick Joseph,1892,1944,20,52,Male,Single,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
2630,Swarbrick William John,1888,1968,23,79,Male,,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
2631,Sweet George Frederick,1897,1912,14,14,Male,,Passenger,2nd Class,,220845,,Southampton,,England,Farm Labourer,Farm Labourer,2,0,0,0,65,,,1196,
2632,Swift Margaret Welles,1865,1948,46,82,Female,Widowed,Passenger,1st Class,,17466,D17,Southampton,New York City,United States,0,,,,,,,,,2083,yes
2633,Symonds John Crane,1867,1912,44,44,Male,Single,Crew,Victualling,,,,Belfast,,England,Saloon Steward,Saloon Steward,,,,,,,,1197,
2634,Symons George Thomas Macdonald,1888,1950,24,62,Male,,Crew,Deck,,,,Southampton,New York City,England,Lookout,Lookout,,,,,,,,1198,yes
2714,Tˆrber Ernst Wilhelm,1871,1912,41,41,Male,,Passenger,3rd Class,,364511,,Southampton,,England,Florist,Florist,,,,,,,,1233,
2715,Tˆrnqvist Johan Vilhelm Henrik,1886,1946,26,60,Male,,Passenger,3rd Class,,370160,,Southampton,New York City,,,,,,,,,,,,yes
2637,Taggart William,1887,,24,,Male,Married,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
2638,Talbot George Frederick Charles,1891,1912,20,20,Male,Single,Crew,Victualling,,,,Southampton,,England,Steward,Steward,,,,,,,,1199,
2639,Tamlyn Frederick,1888,1912,23,23,Male,Single,Crew,Deck,,,,Southampton,,England,Mess Steward (Deck Dept.),Mess Steward (Deck Dept.),,,,,,,,1200,
2640,Tann?s As'ad,1911,1931,0,19,Male,,Passenger,3rd Class,,2625,,Cherbourg,New York City,Syria,0,,,,,,,,,1828,yes
